2492809;;A wide forestry track in Birchden Wood (Forestry Commission site).;;neutral
2492813;;The stand of birches at the far side of the clearing shows how Birchden Wood (a Forestry Commission site) got its name.;;neutral
2515750;;Hog Wood is access land owned by the Forestry Commission.;;neutral
2523827;;Situated at the car park at Craik Forest this memorial reads, "In memory of the crew of Halifax MK II JP190 which crashed here on the night of 1st April 1944 with the loss of all 8 crew. Flying Officer Ronald E. Ross + Sergeant Harold W. Simpson Flying Officer John Birkett + Sergeant Cyril Farthing Sergeant Peter Burchell  + Sergeant John D. Hinder Sergeant Brian A. Bell  + Sergeant Herbert Smith Erected 1st April 1994 by Nos 2463(Currie and Balerno) Squadron, 1007(Duns) Squadron Air Training Corps and the Forestry Commission;;neutral
2532204;;Up to the plateau of Gore Hill; Forestry Commission land to the right.;;neutral
2532328;;There are several Forestry Commission walks around this area.;;neutral
2532505;;Forestry Commission sign, with their own invented name for this ancient forest, on the Wigmore - Ludlow road in Whitcliffe Woods.;;neutral
2534724;;The Forestry Commission Wales' Mechanical Engineering Services depot workshop, near Chirk.;;neutral
2540167;;Birchwood is a forestry commission site, the sign says that it is lease restricted.;;neutral
2540485;;Fifty years ago when we used to picnic here it was possible to drive motor cars onto the green moor in order to find the best site for a family cricket match. However ecological concerns about unrestricted vehicular access have led to the Forestry Commission inserting these mini-dragon's teeth stakes and attendant ditches. These precautions confine vehicles to car-parks, such as the one above. It's probably all for the best!;;positive
2540870;;The forestry commission has closed this inclosure due to logging operations. Two minor points of interest for the spelling pedant: firstly they always use inclosure instead of the more usual enclosure; secondly they have added an apostrophe to Clumber on their notice.;;neutral
2541426;;A smaller Forestry Commission block to the south of the main Tents Muir plantation.;;neutral
2548163;;Looking back towards the Forestry Commission car park.;;neutral
2555447;;The path marked on the map makes the only topographically sensible route to continue 'The High Road to Drymen' as signposted on an earlier Forestry Commission road. However, at least at this altitude, the path no longer exists and there is no gap in the FC fence to allow for its passage.;;negative
2564585;;A Forestry Commission sign welcomes walkers or horse riders into this section of the Wyre Forest.;;positive
2573350;;These 'campfireless circles' are near the car park in the Forestry Commissions Broak's Wood http://www.forestry.gov.uk/website/recreation.nsf/LUWebDocsByKey/EnglandEssexNoForestBroaksWood for, some reason my O.S. maps have the wood titled as Shardlowe's Wood.;;neutral
2573485;;This cottage is sited on a Forestry Commission path through Broaks Wood. My O.S map suggests it it is Bradley Cottage however it is now called "Tall Chimneys".;;neutral
2574246;;Presumably Forestry Commission units, supplied with electricity.;;neutral
2574355;;This is part of the Forestry Commission Abbot's Wood. A large area of conifers has been clear felled, leaving a small block on the right. A deer seat is positioned on the corner.;;neutral
2574408;;One of the many in the Forestry Commission woodland which is sufficiently large to make meeting someone a rarity in the parts more remote from the car park in the south.;;neutral
2574421;;A small area replanted with very small oaks in the Forestry Commission Abbot's Wood.;;neutral
2574481;;This part of the Forestry Commission woodland on the western edge seems to have been left to its own devices.;;neutral
2574637;;The dry stane dyke gives an indication of the previous history of sheep farming in this area before the Forestry Commission moved in. The distant tops of Lamachan and Larg can be seen.;;neutral
2582122;;At this time of year August/September the heather is at its best, with a covering of purple flowers, in the background is a plantation of pine trees, grown by the Forestry Commission, behind the trees can be seen the Communication Tower at Pye Green.;;neutral
2583323;;For those who don't wish to park in the large Forestry Commission car parks further down the valley, or who can't get access as very busy times, there are options to pull in up here for a few vehicles.;;neutral
2585558;;A ruined dyke and fence run between the moorland and Forestry Commission plantation.;;neutral
2593005;;An open space in Silverdale sponsored by the Forestry Commission, and the Local Council. However I have been unable to Google up a link for more info.;;neutral
2594464;;Hog Wood is mainly forestry commission pine woods but this area at its south-western corner is broadleaf.;;neutral
2594493;;Wooden Forestry Commission boards at the edge of their forest land north-west of Ifold.;;neutral
2596019;;The pond is at the edge of Roundhill Forestry Commission campsite. Cattle and ponies meander through the site at will.;;neutral
2596245;;Alongside one of the many cycle routes on the Forestry Commission land in the New Forest.;;neutral
2596286;;One of the many Forestry Commission tracks signposted as cycle routes in the New Forest.;;neutral
2596409;;The Forestry Commission sign next to the entrance to the heath.;;neutral
2596435;;One of many Forestry Commission tracks marked as cycle routes. The sign, numbered 40, indicates that it is at a T-junction, the track heads to Brockenhurst and is part of Sustrans national cycle route 2.;;neutral
2596454;;Early afternoon siesta time at Roundhill Forestry Commission campsite.;;neutral
2600715;;Beninner and Moorbrock Hills in the distance. Corriedoo Forest (Forestry Commission land) on the left of the dyke, Halfmark Forest on the right (private forestry);;neutral
2600866;;Cycle tracks on Forestry Commission land. The sign, numbered 38, indicates a crossroads of cycle routes. Straight on leads to Brockenhurst.;;neutral
2601926;;The stone in the foreground indicates that behind is an entrance to the southern part of Jeskyns, the new Forestry Commission country park just to the south of Gravesend. Round Street is the road coming in from the left, and Jeskyns Road to the right. The split ahead leads to Church Road on the right and Copt Hall Road to the left.;;neutral
2602448;;Forestry Commission car park off B3056.;;neutral
2603832;;A romantically styled Scots Baronial mansion house designed by architect Thomas Mackenzie. Prior to being purchased by Rannoch School, it was used as offices by the Forestry Commission. The current owner had ambitious proposals to transform one of the most remote stretches of Highland Perthshire into a GBP 1.3 billion private playground for the world's super-rich. Members of Perth and Kinross Council voted at a special meeting, in June 2010, to throw out controversial plans for the Dall Estate on the shores of Loch Rannoch.;;neutral
2604887;;Jeskyns is a brand new country park created by the Forestry Commission as part of the Thames Gateway. It lies between the Channel Tunnel Rail Link and Cobham, and consists of 360 acres of grassland, new woodland and ponds. It partly replaces two large chalk pits of dumped rubbish. There are also a number of attractions for children. This view is from one of the newly-created hills, looking along the northern edge of the park next to the CTRL, with some new tree planting on the right. The surrounding, otherwise rather flat landscape, is dominated by pylons, one set of which passes across the northern edge of the park as can be seen here. The two woods in the distance are Ashenbank wood to the right and Shorne Wood to the left. They are separated by the A2.;;neutral
2607114;;A Forestry Commission area of afforestation, one of several which have added a lot to the environment of the eastern fringes of London.;;neutral
2607371;;A Forestry Commission afforestation of an old gravel pit and landfill area.;;neutral
2994606;;There is a huge network of paths and tracks leading from the Forestry Commissions River Affric car park.;;neutral
2615306;;This wood ants nest is one of many on the Fearnoch Forest nature trail which runs through deciduous woods maintained by the Forestry Commission. They are around 3 feet high and simply teeming with ants !;;neutral
2615325;;As can be seen here this waterfall is well worth viewing following a spell of heavy rain. It is located on the River Lochy in the Strone Hill nature trail through deciduous woodland,largely oak, maintained by the Forestry Commission.;;neutral
2615480;;Forestry Commission announced plans to remove unstable rock above A82, with closures November/December 2011. See http://www.highland-news.co.uk/News/A82-full-closure-plan-for-rock-removal-works-23092011.htm & http://www.bbc.co.uk/news/uk-scotland-highlands-islands-15033541 This equipment & wiring is presumably associated with monitoring the site.;;neutral
2615581;;The trade route up Meikle Bin. The road is narrow, far narrower than the usual Forestry Commission logging roads and is an absolute blast on a bike.;;neutral
2616631;;The forest is owned by the Forestry Commission, but the white notice in the heather advertises that the standing timber is for sale.;;neutral
2617676;;The blue posts are well placed to avoid navigational mistakes, there being two in this photograph. [[2617671]] is the nearer of the two. This track is also used by the Forestry Commission and by the owners of the Deucheran Hill Wind Farm.;;neutral
2617832;;The track underfoot is the Kintyre Way / Forestry commission path.;;neutral
2620491;;This was taken from the end of one of the trails through this magnificent woodland. The Forest Park is managed by the Forestry Commission and they have a web page here http://www.forestry.gov.uk/forestry/INFD-7W5KF2 for further reading.;;neutral
2620517;;The wooden post is coloured with different routes depending of fitness and ambition! One of the routes is down to the right of this image. The Forest Park is managed by the Forestry Commission and they have a web page here http://www.forestry.gov.uk/forestry/INFD-7W5KF2 for further reading.;;neutral
2621037;;This logging road in privately maintained forestry is shown ending near here with no connection with the road network in the neighbouring Forestry Commission woodland. No problem if on foot, bike or horesback as the roads almost meet and there is a short easy path connecting them.;;neutral
2621065;;The roads in the private and Forestry Commission managed bits of Glentress Forest do not meet - but there is a gap in the trees where the shortest of paths takes you on to the next road over the boundary. It's like a spark across a gap, a huge "potential" builds up when forest roads are close to each other and paths form along the easiest route between them.;;neutral
2621517;;Operated by the Forestry Commission; on the minor road from Blackfield to Exbury.;;neutral
2621523;;Darkwater, named after the neighbouring stream,; operated by the Forestry Commission, on the minor road from Blackfield to Exbury.;;neutral
2622407;;The two top pools in Fairoak valley, have a very good head of coarse fish, which attracts a lot of fishermen. Licences and access keys must be obtained from the Forestry Commission at the Birches Valley centre.;;neutral
2622694;;This Forestry Commission woodland is very popular with walkers and cyclists, particularly on a fine September day such as this.;;positive
2622733;;A popular Forestry Commission woodland near Bodmin.;;neutral
2630409;;Operated by Forest Holidays on Forestry Commission land. http://camping.forestholidays.co.uk/camping__caravan_holidays_at/our_sites__locations/england/new_forest/holmsley.aspx;;neutral
2634188;;Both relics from the days before the Forestry Commission plantations.;;neutral
2635203;;Operated by Forestry Commission, one of two of their car parks in the village; overlooking the cricket pitch.;;neutral
2635476;;In a 7Stanes livery - the brand name for the Forestry Commission's mountain bike trails. Probably on repair duty somewhere - they do a great job!;;positive
2639680;;Forestry Commission gate from Boundway Lane onto the open forest.;;neutral
2648009;;Operated by the Forestry Commission; with information board, conveniences and picnic area.;;neutral
2648094;;Operated by the Forestry Commission, off Rhinefield Ornamental Drive.;;neutral
2650585;;Open access forestry commission woodland by Battle Road.;;neutral
2650597;;Open access forestry commission woodland and footpath towards Beech Mill.;;neutral
2652061;;Open access forestry commission woodland by Battle Road.;;neutral
2652064;;Processed wood in the open access forestry commission woodland.;;neutral
2652829;;Actually one of the wider of the minor roads in the area. In the distance is the entrance to a forestry commission parking area.;;neutral
2653648;;One of the Forestry Commission's smaller car parks, next to Broadley Inclosure.;;neutral
2653795;;Next to the bridge over Avon Water; operated by the Forestry Commission.;;neutral
2654669;;There is a sign on this track that says there is no public access but it appears to be Forestry Commission land.;;neutral
2662984;;A second path from the Forestry Commission carpark at Torr Righ Beag, it was opened in 2007.;;neutral
2663039;;A moorland summit just outwith the Forestry Commission woodland.;;neutral
2666846;;At the junction with the Forestry Commission Road into Tunstall Forest;;neutral
2674300;;Forestry Commission car park and information point giving access to Simonside.;;neutral
2685522;;Having done so much for the success of the bike trails in Glentress Forest, today the shop was closed down by the Forestry Commission. They were not allowed to bid for the lease in the new all singing and all dancing centre across the road which we are expected to pay for (not a penny from me! - I'm parking elsewhere and riding in) and they are to be replaced by one of the big Edinburgh shops. A legend!;;negative
2685512;;Packed out as usual and sadly such a good, fair priced cafe as this just had to go. They were denied the chance to bid for the lease for the shiny new facility over the road and closed down by the Forestry Commission. Apparently this is normal practice once one of their facilities becomes popular, and I have seen a similar enterprise in the Forest of Dean go the same way. The bike shop closed today, so no more good value, and quick services for my bikes.;;negative
2685892;;Happily, the Forestry Commission left the summit area of Carron Crag (314m) unplanted allowing full enjoyment of the superb all-round view;;positive
2686597;;Awaiting collection by the Forestry Commission, probably for delivery to commoners with rights of estovers. http://www.newforest.hampshire.org.uk/today1.html;;neutral
2686615;;A small burn running through forestry plantations in Arlick Wood, which forms part of Blairadam Forest. Arlick is derived from "ard" and "leac", meaning "height of the stone". Blairadam forest itself is a little over 2500 hectares in area, and is composed of broadleaved trees, with larger numbers of spruce, larch and pine. The Forestry Commission purchased the Blair Estate in 1925.;;neutral
2687295;;Forestry Commission plantation;;neutral
2687303;;This is within the Forestry Commission Ae Forest District plantation on Glenmaid Moor;;neutral
2687308;;Trees of three different ages within Forestry Commission Gledenholmm Plantation. There is a ranger's high seat in the centre of the view.;;neutral
2688969;;The quarry on Forestry Commission land at Craiggaveral.;;neutral
2691497;;Bolton's Bench Car Park, in two parts; maintained by the Forestry Commission. In the distance, to the right, [[2691482]].;;neutral
2691749;;A canalised part of the Water of Fleet, just downstream from the town, taken from the site of the wooden swing bridge that was built about 1825. It collapsed in the 1930s but never replaced, after negotiations between the Town Council and Forestry Commission failed.;;negative
2692379;;Maintained by the Forestry Commission.;;neutral
2693551;;The plaque reads as follows: These trees were planted by children from Dolwyddelan School and The Forestry Commission on 31 March 2003 as part of The National Assembly for Wales's Woodlands for Wales strategy.;;neutral
2699611;;Smugglers Road Car Park, operated by the Forestry Commission; on the Ringwood to Burley road.;;neutral
2699619;;Forestry Commission gate, at the western boundary of open heathland.;;neutral
2699785;;The woodland and associated paths are managed by the Forestry Commission and the area has been improved patrticulary the car park.;;positive
2700151;;Located a few metres from Bolderwood car park is the entrance to the Forestry Commission's Jubilee Grove, the grove was planted in 1969 to commemorate the commission's 50th anniversary. It is also the start of three paths that are colour coded for different lengths, red being the longest at about two miles.;;neutral
2700230;;Looking through the sunlit trees in Bolderwood Grounds, mixed broadleaved and conifer woodland managed by the Forestry Commission.;;neutral
2701141;;This part of the New Forest is managed by the Forestry Commission on a commercial basis and these lengths of tree trunks are waiting beside a track to be collected.;;neutral
2702198;;A Forestry Commission car park handy for the paths on Cow Hill and in Nevis Forest.;;positive
2705155;;Ringwood Forest, operated by the Forestry Commission.;;neutral
2705296;;An information sign from Forestry Commission Scotland explaining that Highland cattle are in the area.;;neutral
2705549;;A large Forestry Commission holding.;;neutral
2706362;;A Forestry Commission Scotland sign explaining why cows are the forester's friend.;;neutral
2707059;;A somewhat little used and overgrown logging road in a Forestry Commission plantation.;;neutral
2707185;;Heading along one of the tracks in Queen's Copse, an area of mixed woodland managed by the Forestry Commission. For a closer look at the large toadstool on the left see [[2707205]].;;neutral
2707231;;A corner in the track in Queen's Copse, an area of mixed woodland managed by the Forestry Commission.;;neutral
2707817;;Forestry Commission car park, with conveniences, off the Lyndhurst to Burley road.;;neutral
2707887;;Between car park and inclosure; operated by the Forestry Commission. http://www.forestry.gov.uk/website/recreation.nsf/LUWebDocsByKey/EnglandHampshireNoForestNewForestBarbecuesintheNewForest;;neutral
2708034;;Logging road leading into a Forestry Commission plantation.;;neutral
2708042;;A large wet area, which is marked on maps as Forestry Commission land by the dreaded purple markings. It has not been planted, but there is a self seeded Sitka spruce tree.;;neutral
2708127;;Priors Copse is part of the Ferndown Forest which is managed by the Forestry Commission.;;neutral
2708245;;This part of the Harewarren is called Bishopstone Down. The Forestry Commission have laid out an all weather path within this area.;;neutral
2709040;;Car park beside the Forestry Commission offices and workshops.;;neutral
2709147;;A Forestry Commission gate across the rather muddy track into the wood. The straight track runs along the same route as a gas pipeline.;;neutral
2709169;;The near wood is managed by Tilhill while across the road it is a Forestry Commission woodland.;;neutral
2713981;;There are Forestry Commission woodlands on the west (Fife) side of the woodland.;;neutral
2713988;;This straight road predates the Forestry Commission. Once the surrounding land was farmland, now it is being replanted after a crop of trees have been harvested.;;neutral
2713998;;This road predates the planting of the land by the Forestry Commission in the 1920s. On the left is an area of windthrow from a gale the day before. The wind was rising at the time and passing exposed trees was a little worrying.;;neutral
2720384;;Forestry Commission woodlands on the left of the road;;neutral
2720391;;The woodland/forest is managed by the Forestry Commission; these vehicles belonged to a work party;;neutral
2721062;;Some old dune land which has avoided the attentions of the RAF, Forestry Commission and golf industry.;;neutral
2721410;;A Forestry Commission woodland, seen from Lundin Road.;;neutral
2721778;;A deciduous woodland, part of an undeveloped Forestry Commission holding.;;neutral
2722302;;Forestry Commission woodland, part of a large area of forest in the area. Parking is now discouraged here by new earthworks and a barrier right on the road edge rather than further back. Why? The dumpers will just lob their rubbish over the earthbank.;;neutral
2723590;;A forestry Commission plantation.;;neutral
2723697;;Mill Lawn Car Park, off Mill Lane; operated by the Forestry Commission.;;neutral
2724168;;The purple rubbish obscuring the Ordnance Survey map suggests that this is Forestry Commission owned. There are no signs of commercial forestry, just a very attractive birch wood.;;positive
2726204;;Oakley Car Park, off Lyndhurst Road; operated by the Forestry Commission.;;neutral
2726240;;Lucy Hill Car Park, off Lyndhurst Road; operated by the Forestry Commission, currently closed for the winter.;;neutral
2726252;;Off Lyndhurst Road, giving access to Burley New Inclosure and Forestry Commission workshops.;;neutral
2726259;;Forestry Commission workshops off Lyndhurst Road; completed items outside include benches, posts and poles.;;neutral
2729908;;Cars approaching the crossroads at the SE end of Bank Street wait for the traffic lights to turn green. On the left, symbols representing a deciduous tree and conifer are on a perimeter wall of Forestry Commission premises.;;neutral
2733012;;Trees blocking the main track through Boblainy Forest, probably felled in the recent strong winds. A Forestry Commission marker post is visible in the centre, behind a fallen tree. It is possible to avoid this obstruction by following the track off to the left, which goes the long way around this triangular junction. The footprints show a few people have done this recently.;;neutral
2739795;;The southern slopes of Tillymorgan are wooded. My 2010 map had a lot of purple on it showing a Forestry Commission holding here, but this has vanished from more recent mapping. The view up the track is to some of the slate quarries on the hill which has also been called Slate Hill.;;neutral
2743974;;The sign on the left is asking the public to report illegal bikers and 4x4's. The sign on the right is explaining how the Forestry Commission is making the forest look more natural by allowing mosses, fungi and insects to live off the decaying wood.;;neutral
2745370;;The Forestry Commission has opened up the massive plantations to walkers and mountain bikers, the latter really have got on board the many downhill routes laid out through the forestry. Large groups are to be seen toiling uphill in all weathers, their little legs whirring frantically as they engage hill-climbing gears, their little botties wet through and their red faces speckled with mud and their eyes like saucers as they hold their loud-mouthed conversations at any available spot, regaling each other with tales of derring-do, spectacular spills and close misses with ponderous and hesitant hill-walkers, who I am positive they silently creep up on only to whizz past and try to make jump or scream out loud in alarm and terror. Blinking nutters. Still, each to his and her own eh...;;neutral
2747966;;This section of the Fleet was canalised in 1824 and, a year later, a wooden swing bridge was constructed. It was built by James Faed, an engineer and the miller at Barlay Mill in Gatehouse. He was also the father of the famous artist, Thomas Faed. The bridge collapsed in the mid 1930's. Between 1936 and 1938 Gatehouse Town Council and the Forestry Commission entered negotiations to re-build the bridge but, unfortunately, they faied to come to an agreement and so the bridge was never re-built.;;negative
2753210;;Heading northwards through mixed woodland managed by the Forestry Commission.http://www.forestry.gov.uk/website/recreation.nsf/LUWebDocsByKey/EnglandLincolnshireNoForestStaplefordWoods;;neutral
2756170;;This pond had become filled with weed.Members of the Two Trees conservation group and Forestry Commission Volunteer Rangers are seen raking out the weed to create some open water. The surrounding woodland has been thinned to allow more light to penetrate to the ground.;;positive
2756844;;This fence flanks the entrance to the forested area beside the B715 road. The notice is so faded that only the name is legible, but as it is not a Forestry Commission notice I assume it to be privately owned.;;neutral
2757728;;There are two standard green Forestry Commission signs on the edge of the forest beyond the grassy area. The one on the left reads 'Falla Hill' and the one on the right reads 'Fauldhouse'.;;neutral
2759951;;Looking north-east from the gateway on Brough Road. Stapleford Wood is managed by the Forestry Commission.;;neutral
2764564;;This stone owl is hidden among the trees of Jubilee Wood. On each face of the plinth is the following. Lancashire County Council, Northwest Development Agency. Cumbrian County Council, Queen's Golden Jubilee. Merseyside, Jubilee Woods Trust. Cheshire County Council, Forestry Commission.;;neutral
2769560;;Blakemere Moss was originally formed from two kettle holes (water filled hollows formed by a detached mass of glacial ice melted in situ towards the end of the last ice age). The area was drained from the 1800's, supposedly by prisoners from the Napoleonic Wars and planted with trees, (mainly oak and Scot's Pine) between 1793-1815 to provide timber for shipbuilding. The Forestry Commission planted the moss with pine and western hemlock during the 1940s, which proved uneconomic. In the late 1990's the Commission allowed the area to re-flood again naturally. Blakemere Moss now provides a habitat for wildlife, particularly birds including Greylags, Canada Geese, Black-headed Gulls, Coots, Mallards and Lapwings. It has been rapidly recolonised by rare mosses such as the orange-brown Sphagnum pulchrum as well as wildlife like diving beetles and great crested newts. Following the success of this project, a new project has been launched by the Forestry Commission to restore the lost meres and mosses at Delamere Forest.;;positive
2770633;;Deadh Choimhead is clear of the forestry and purple rubbish obscuring the Ordnance Survey maps suggests that the folk who sold land to the Forestry Commission kept the hill - who can blame them. There are trees further up due to self seeding.;;neutral
2771737;;Trees on a steep slope above grassland. This is east of the Forestry Commission woodland at Cullaloe. [[42457]];;neutral
2773482;;These young trees have the distinctively smooth, silvery-grey trunks of beeches. The wood is owned by the Forestry Commission.;;neutral
1793938;;The signposted Crags Circular Path leads uphill from Dumbarton, past Overtoun House, up into a forest (Forestry Commission land) set on the Kilpatrick Hills, and then downhill again, through the same forest, passing close to several reservoirs. This photo was taken at the point where the path leaves the woods, and just before it turns left on the approach to Greenland Farm and Quarry. Not far ahead, a burn flows across the path: [[1797270]]. See also [[2836899]]. This vantage point provides good views of some lower local peaks: near the left-hand edge of the photo, directly behind a pylon, is Dumbuck Hill ([[2777218]]); to its right, above the left-hand end of the gate, is the double-peaked Dumbowie Hill, the site of a small Iron Age hilltop fort (see http://www.geograph.org.uk/photo/913929 for details). To the right again, in the space between another pylon and the footpath sign, is the smaller Barwood Hill; Dumbowie Hill and Barwood Hill are both located in [[NS4275]]. Dumbarton Rock, a steep-sided volcanic plug (in [[NS3974]]), can be seen on the near shore of the River Clyde, behind and to the left of Dumbowie Hill.;;neutral
2777695;;A grassy path leads from Forestry Commission plantations towards the road in Glen Lonan. This is the usual route to Deadh Choimhead.;;neutral
2790750;;Heathland restoration area in the Brecks. This area was a conifer plantation but has not been replanted after harvesting. The area has been fenced to allow a grazing regime to help grassy heath regenerate. Conifer plantations were first planted here in 1929, by the Forestry Commission.;;neutral
2790740;;This track is one of the many woodland walks in the Forestry Commission Plantation. The conifers are planted in serried ranks but the walks meander through and round them avoiding the many boggy areas. This is the Sitka trail, a marked trail on Northport Heath.;;neutral
2793534;;Forestry Commission Bridge sqaud built this bridge in a few days;;neutral
2800260;;Managed by the Forestry Commission or Forestry Enterprise. A popular access point for motorbike scramblers I believe.;;neutral
2803914;;The board contains the following information:- "The Stones Remain -When the Forestry Commission purchased this land in the 1930's they planted the open ground with the trees you see today and many of the dykes became redundant. No longer needed to prevent cattle from straying, the dykes in the wood fell into disrepair. Gradually the dykes have collapsed and the stones are being reclaimed by the land. The dykes mostly remain as moss covered stones snaking their way through the wood. The Cally Boundaries Project has received funding from the Heritage Lottery Fund and LEADER to restore this section of dyke and other features of the Designed Landscape of Cally.";;neutral
2805125;;This area was thick conifer forest, but it has now been harvested by the Forestry Commission. Eventually this land will be replanted.;;neutral
2805426;;This woodland south west of Newton Stewart is managed by the Forestry Commission. One of the main tracks into the woodland from the Low and High Glasnick road starting out at NX35212 62080 starts to peter out at this point although a route is possible to Barraer Fell and the other side of the forest at Barraer Farm. Most of this grid square is made of woodland and the only views are along tracks and fire breaks, the track onwards is straight ahead and to the left is one of several small burns that criss cross the forest.;;neutral
2806549;;Queen's Copse, Forestry Commission-owned car park, giving access to Horton Wood and Ferndown Forest.;;neutral
2806619;;On this side, National Trust's Holt Forest; on the other, Forestry Commission's Ferndown Forest. A bridleway passes to the left.;;neutral
2811838;;The new forestry road has crossed the Allt Ath Mhic Mhairtein and is now leaving Forestry Commission Scotland's ground. The road is being constructed on top of a geotextile membrane which is visible at the head of the work.;;neutral
2813943;;It looks like this van has been pushed off the forest track and down the hill. It has been here for quite a few years now, and is now rather rusty. The van is a Ford Escort Mk3 or Mk4, dating from the 1980s. The fence on the right is the boundary of the Forestry Commission land.;;neutral
2817997;;This Forestry Commission car park is one of the most hidden in the New Forest. It is named for the nearby Boundway Hill.;;neutral
2827020;;Probably marking the boundary between Monkey World, left, and Forestry Commission land, right.;;neutral
2827119;;Wayside pub on A352, next to Forestry Commission woodland. Internally, counter at back; three rooms, left, presumably the original public bar; two further rooms to right, for eating and drinking. Open fireplace, games machine, darts. Cask ale on offer at my visit: Greene King IPA. For some customer comments, see http://www.beerintheevening.com/pubs/s/24/24139/Stokeford_Inn/East_Stoke;;neutral
2830022;;Forestry Commission road to the rigg.;;neutral
2831602;;May's Wood is a mixed wood of about 25 hectares managed by the Forestry Commission. There is public access from May's Wood Road. The distant woodland on the right is named on the map Dry Leasows, in SP1364.;;neutral
2833971;;This area is managed by the Forestry Commission.;;neutral
2835382;;At one of the southern entrances to Forestry Commission woodland; note the anti-traveller boulders.;;neutral
2835395;;Skirting grazing land at the southern end of Forestry Commission woodland.;;neutral
2835408;;Through Forestry Commission plantations.;;neutral
2835417;;On the edge of Forestry Commission woodland.;;neutral
2835442;;In Forestry Commission woodland.;;neutral
2835460;;Skirting the southern edge of Forestry Commission woodland.;;neutral
2835482;;A T-junction in Forestry Commission woodland and plantations.;;neutral
2835501;;In Forestry Commission woodland.;;neutral
2835512;;On Forestry Commission land.;;neutral
2835526;;Conifers on Forestry Commission land.;;neutral
2835551;;Sunlight filtering through ranks of conifers on the Forestry Commission plantation.;;neutral
2838734;;On the Lawrence of Arabia Trail, setting out across MoD and Forestry Commission land; the tank training area to left. http://www.dorsetforyou.com/396517 The structure must be newish, for its previous appearance, see http://www.geograph.org.uk/photo/1946822;;neutral
2838747;;Leaving MoD land to enter the Forestry Commission's Moreton Plantation, on the Lawrence of Arabia Trail. http://www.dorsetforyou.com/396517;;neutral
2838792;;On Forestry Commission land; judging from bonfire smoke, the fell took place very recently.;;neutral
2838892;;Leaving Forestry Commission access land to the Moreton Estate.;;neutral
2839075;;Toshs Park is a mixture of private and local authority owned houses that began life as housing for Forestry Commission workers. The houses are predominantly timber built with the exception of the two to the immediate left of the scene. Those two houses were rebuilt in brick after a fire destroyed the timber houses that stood there over forty years ago.;;neutral
2839437;;Wetland ponds in this young Forestry Commission mixed plantation and woodlands.;;neutral
2840112;;Access to this Forestry Commission woodland from the south has been badly maintained and the bridge itself is missing three slats from the walkway. This is a basically sturdy construction of galvanised steel but the timbers appear inadequate, mainly 4"x1/2" pine - nailed instead of bolted. Poor show.;;negative
2722239;;Rashy grazing ground. This farmland is owned by the Forestry Commission according to the purple rubbish obscuring the Ordnance Survey map. The nearby house has some very aggressive looking and sounding dogs, and warning notices to match. Not a comfortable place.;;neutral
2842167;;Entering Forestry Commission land, heathland and plantations.;;neutral
2843313;;A small Forestry Commission wood at the far west of Fife. The march with Clackmannanshire runs along this track. The wood had taken a lot of damage from the storms either side of New Year 2012 but this bit was unaffected.;;neutral
2843337;;A road, locked with a Forestry Commission gate crosses the hill bound for Devilla Forest.;;neutral
2848390;;A pair of fields mixed up with Forestry Commission plantations.;;neutral
2848422;;A steep sided dean running well below the level of surrounding land. It is wooded as part of a Forestry Commission woodland.;;neutral
2848399;;A small Forestry Commission woodland on the edge of Cardenden.;;neutral
2849544;;This area is popular with walkers, and as can be seen, seating has been provided by the Forestry Commission.;;positive
2850932;;The road from Hoo Meavy to Meavy runs through this Forestry Commission plantation.;;neutral
2855342;;A number of trees in this area have sticky yellow bands around them - they are for monitoring for Pine-tree lappet moths (Dendrolimus pini). When the caterpillars of this moth crawl down the trees, they will get stuck on the yellow bands. Pine-tree lappet moths are usually found in Eastern Europe and Russia, but in 2009 a number of them were found breeding in Boblainy Forest. The moths feed on Scots pine, and can cause severe damage and death to the trees. The Forestry Commission are monitoring the moths, to find out how many there are and how to deal with them. They have also restricted timber movement from forests in the area, to limit the spread of the moth. See the Forestry Commission pages for more details: http://www.forestry.gov.uk/fr/INFD-8HNHK9 and http://www.forestry.gov.uk/website/forestry.nsf/byunique/infd-8aflrb;;neutral
2855692;;A quiet spot just off the A9 near Dunkeld. Forestry Commission workshops and offices are nearby.;;neutral
2856368;;Looking along the Forestry Commission track as it heads out onto Newcombe Common. To the left is Blackborough Common, an area that was once extensively quarried in the 18th and 19th centuries for whetstones that were used for sharpening scythes and knives.;;neutral
2856398;;The old, beech-topped, bank on the left would have been the dividing line between Blackborough Common and neighbouring farmland before the Forestry Commission came along and planted the conifers to the right.;;neutral
2858502;;Forestry Commission open access land.;;neutral
2861065;;Just east of Callow Hill, this is a Forestry Commission centre;;neutral
2861348;;Thank goodness for the Forestry Commission, otherwise many woods in England would be out of bounds.;;negative
238360;;Ivy growing up Forestry Commission trees Roudham Heath.;;neutral
